tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,predicted_sentiment,posting_hour,time_of_day,hashtag_count,post_length
569974287286845441,negative,1.0,Flight Booking Problems,0.6541,American,,AnnaIntheCity,,0,"@AmericanAir that's why I'm asking for exception. Staffer moving last minute,we're a nonprofit &amp; losing $400,we just want to change ticket.",,2015-02-23 13:37:14-08:00,Northern Virginia,Eastern Time (US & Canada),NEGATIVE,13,Afternoon,0,21
568550060461408257,negative,1.0,Customer Service Issue,0.3492,US Airways,,malcolm_clement,,0,"@USAirways flight 500 out of Seattle has 10,000lbs too much fuel and no water for the lavoratories. Nice job guys - est 40min behind now",,2015-02-19 15:17:52-08:00,Seattle,Alaska,NEGATIVE,15,Afternoon,0,25
570228063625207808,neutral,1.0,,,American,,bsauce2011,,0,@AmericanAir does it show that we are on the same plane?,,2015-02-24 06:25:39-08:00,Fort Myers,Eastern Time (US & Canada),NEGATIVE,6,Morning,0,11
568390014238916608,neutral,1.0,,,United,,stylistadvocate,,0,@united for a fee...,,2015-02-19 04:41:54-08:00,"Ratner Companies, Hair Cuttery",Eastern Time (US & Canada),POSITIVE,4,Night,0,4
568438000843034624,positive,1.0,,,Southwest,,JiggaJazzman,,0,"THANKS to @SouthwestAir , I get to go to the #DestinationDragons @Imaginedragons show this weekend in UTAH @VelourLive  !!! #ThankYou",,2015-02-19 07:52:35-08:00,,,POSITIVE,7,Morning,2,20
569620944160886784,negative,1.0,Late Flight,1.0,United,,baj2081,,0,@united thanks for causing us to miss our connection and now a 6hour delay #flydeltanexttime,,2015-02-22 14:13:10-08:00,,,NEGATIVE,14,Afternoon,1,15
569262702301876224,negative,1.0,Customer Service Issue,1.0,US Airways,,jeffpash,,0,@USAirways @AmericanAir Flight SF to NYC only made it to Philly. Ur customer service is telling me no refund for the last leg? #offensive,,2015-02-21 14:29:39-08:00,San Francisco,Pacific Time (US & Canada),NEGATIVE,14,Afternoon,1,24
569701646445326336,neutral,1.0,,,American,,farfalla818,,0,@AmericanAir anything you can do?,,2015-02-22 19:33:51-08:00,"Plano, Texas",,POSITIVE,19,Evening,0,5
569399153253429248,negative,1.0,Late Flight,0.6601,US Airways,,FollowMsMiMi,,0,"@USAirways this is ridiculous.  I have a 6:00 AM flight and two hours of rest, wasted!!!",,2015-02-21 23:31:51-08:00,,Quito,NEGATIVE,23,Night,0,16
569630593924911104,negative,1.0,Late Flight,0.6970000000000001,American,,GaryBrickhouse,,0,@AmericanAir I changed my own flight to tonight. Why couldn't AA do that on my behalf instead of a flight tomorrow? Poor effort all around.,,2015-02-22 14:51:31-08:00,,,NEGATIVE,14,Afternoon,0,25
569608866138173440,negative,0.6545,Bad Flight,0.3335,United,,timdrewitt,,0,@United Personal Device Entertainment system is great but with app crashing every 10/15 mins I'm glad it's free for now.,,2015-02-22 13:25:11-08:00,Aylesbury United Kingdom,London,NEGATIVE,13,Afternoon,0,20
569330414193483776,positive,0.6753,,,Southwest,,ke_gluth,,0,@SouthwestAir male flight attendant on flight 3913 from Orlando to Indy was AMAZING! He needs a raise 👍 Had the best experience with him,,2015-02-21 18:58:43-08:00,,Central Time (US & Canada),POSITIVE,18,Evening,0,24
569331162897739776,negative,1.0,Can't Tell,0.3547,United,,stevestillalive,,0,@united why don't you ever print my known #traveler number on my ticket? Because of this I never get to use the #TSA prescreen I paid for,"[37.61839686, -122.38751]",2015-02-21 19:01:41-08:00,"San Diego, CA",Pacific Time (US & Canada),NEGATIVE,19,Evening,2,27
569145957721505792,negative,1.0,Customer Service Issue,1.0,US Airways,,franchise02,,0,@USAirways 2 hours and 7 minutes. Just want to know I'm still in the queue...,,2015-02-21 06:45:45-08:00,,Eastern Time (US & Canada),NEGATIVE,6,Morning,0,15
570229813937463299,positive,1.0,,,Delta,,nolimitlove,,0,@JetBlue thanks to you customers like me stay loyal. From check in to landing.,,2015-02-24 06:32:36-08:00,,America/New_York,POSITIVE,6,Morning,0,14
568863304975839233,negative,0.6515,Customer Service Issue,0.6515,Southwest,,SantowDan,,0,@SouthwestAir No thanks. After those 25+ minutes someone did eventually help us and took care of it.,,2015-02-20 12:02:35-08:00,Chicago,Mountain Time (US & Canada),POSITIVE,12,Afternoon,0,17
569716449704587265,negative,1.0,Cancelled Flight,1.0,US Airways,,MeganStephens74,,0,"@USAirways now has stranded is in #Miami without updating any of the departure boards, and once they Cancelled Flightled the flight there was no...",,2015-02-22 20:32:41-08:00,"Philadelphia, PA",Atlantic Time (Canada),NEGATIVE,20,Evening,1,24
569641615721140224,negative,1.0,Customer Service Issue,1.0,United,,rikrik__,,0,“@united: @rikrik__ What made you come to this? Can we help you with anything? ^JP” the service just hasn't been great.,,2015-02-22 15:35:19-08:00,Saint Louis,Central Time (US & Canada),NEGATIVE,15,Afternoon,0,21
570045914347237376,negative,1.0,Customer Service Issue,0.7078,American,,Amrutafrika,,0,@AmericanAir you have a company policy that refuses employees to speak to other employees over the phone? Interesting,,2015-02-23 18:21:51-08:00,,,NEGATIVE,18,Evening,0,18
568101606585020416,negative,0.6659999999999999,Flight Booking Problems,0.3339999999999999,Southwest,,BryanAndaya,,0,@SouthwestAir it was this one but looks like the problem is now fixed. https://t.co/CFI1E3KXA9,"[0.0, 0.0]",2015-02-18 09:35:52-08:00,"Houston, Texas",Mountain Time (US & Canada),NEGATIVE,9,Morning,0,14
569884071758835712,negative,1.0,Cancelled Flight,1.0,US Airways,,eozonian,,0,@USAirways thanks for Cancelled Flighting flight 5097 today. Now missing required training. Not a happy customer.,,2015-02-23 07:38:45-08:00,TLH,,NEGATIVE,7,Morning,0,16
570010571707256832,positive,1.0,,,Virgin America,,ChelseaPoe666,,0,@VirginAmerica wow this just blew my mind,,2015-02-23 16:01:25-08:00,Oakland via Midwest ,Atlantic Time (Canada),NEGATIVE,16,Afternoon,0,7
567806872410161152,positive,1.0,,,Virgin America,,funky_bbq,,0,@VirginAmerica Are there any plans for a short haul airline in Europe? Would defiantly fly with you guys :),,2015-02-17 14:04:42-08:00,,,NEGATIVE,14,Afternoon,0,19
569533663211356161,negative,1.0,Lost Luggage,1.0,US Airways,,VikingJim60,,0,@USAirways now you don't know where my luggage is?  Seriously?,,2015-02-22 08:26:21-08:00,"Doylestown, PA",Eastern Time (US & Canada),NEGATIVE,8,Morning,0,10
568984515298922496,negative,1.0,Cancelled Flight,0.6806,United,,Snow4meErika,,0,"@united you should change your name to United Incompetence. No flight until Monday, have to take a 7 hour drive now to get to my flight!",,2015-02-20 20:04:14-08:00,,,NEGATIVE,20,Evening,0,26
569877431227686912,negative,1.0,Customer Service Issue,1.0,Delta,,beantoon,,0,@JetBlue  any effort to fix your points system? 11 days and a call to customer service and still no account update. Chasing points is no fun,,2015-02-23 07:12:22-08:00,"Plymouth,  MA",,NEGATIVE,7,Morning,0,26
568269181394817024,negative,0.6267,Flight Booking Problems,0.6267,United,,ImmaMarksThat,,0,@united Trying to change a flight booked just 6 hours ago but online system is charging me $200 fee per passenger... could you please help?,,2015-02-18 20:41:45-08:00,"Washington, DC",,NEGATIVE,20,Evening,0,25
569643671198572544,positive,0.6893,,0.0,United,,__XT,,0,@united thanks for updating me about the 1+ hour delay the exact second I got to ATL. 🙅🙅🙅,,2015-02-22 15:43:29-08:00,,Eastern Time (US & Canada),POSITIVE,15,Afternoon,0,18
569257033972604929,negative,1.0,Customer Service Issue,1.0,United,,GregKuroda,,0,"@united, no, your service here pretty much ruined my day, but thanks for the weak attempt",,2015-02-21 14:07:07-08:00,The Garden State,Eastern Time (US & Canada),NEGATIVE,14,Afternoon,0,16
568215698524246016,positive,1.0,,,Southwest,,michaeljeffers,,0,@southwestair thanks for taking it up a notch!! leinenkugels #craftbeer #goodflight @ Norfolk… http://t.co/TgSLjjN6g0,"[36.898315, -76.204491]",2015-02-18 17:09:14-08:00,The Hill!!!,Santiago,POSITIVE,17,Evening,2,14
568474825989054464,neutral,1.0,,,US Airways,,JasonWhitely,,0,"THE END: RT @USAirways: Reminder: From 2/28, we’ll be tweeting from @AmericanAir. You should join us: http://t.co/NBpCJCpEW9",,2015-02-19 10:18:54-08:00,Dallas/Fort Worth,Central Time (US & Canada),NEGATIVE,10,Morning,0,17
568611819864117248,positive,1.0,,,Delta,,ClassyMalick,,0,@JetBlue Awww thank you B6! Glad to hear it!  Made my day! &amp; one last question do you have any idea what tail is operating flt 606 2maro? :),,2015-02-19 19:23:16-08:00,NY,,POSITIVE,19,Evening,0,29
569632550873915392,negative,1.0,Lost Luggage,0.6526,United,,bfunai,,0,@united We waited 40 min for our bags after a 45 min flight #nomorecheckedbags,,2015-02-22 14:59:18-08:00,"Chicago, Illinois",Central Time (US & Canada),NEGATIVE,14,Afternoon,1,14
567811428779868160,neutral,0.6446,,0.0,Virgin America,,SimplyImplicit,,0,@VirginAmerica do you have an application for iOS? Was looking and only saw Virgin Mexico :( &lt;/3,,2015-02-17 14:22:48-08:00,"Los Angeles, CA",Central Time (US & Canada),NEGATIVE,14,Afternoon,0,17
570282333892251648,positive,0.6729999999999999,,0.0,Southwest,,kelsey_rae2011,,0,@SouthwestAir tv stream means I get to spend my flight watching 1999 and 2011 Women's World Cup Finals. #throwback #bestflightever,,2015-02-24 10:01:18-08:00,,,POSITIVE,10,Morning,2,20
567800210064420864,positive,1.0,,,US Airways,,Logunov_Daniil,,0,@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE AND I FOLLOW YOU BACK;)🙏🙏🙏✌️😉),,2015-02-17 13:38:13-08:00,"Russia, Россия",Abu Dhabi,POSITIVE,13,Afternoon,0,16
569671000486502400,positive,0.6368,,,Delta,,WyattTweets,,0,@JetBlue Thank you. Fingers crossed.,,2015-02-22 17:32:05-08:00,New York,Eastern Time (US & Canada),POSITIVE,17,Evening,0,5
567769468278988800,neutral,0.6671,,,Delta,,JetBlueNews,,0,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Times Colonist http://t.co/NzDXRvszWv,,2015-02-17 11:36:04-08:00,USA,Sydney,NEGATIVE,11,Morning,0,17
569985685723209730,negative,1.0,Lost Luggage,0.6491,American,,GrrraceSM,,0,"@AmericanAir yep,filed a claim at Heathrow yesterday. We were promised a call this morning with an update, but got nothing.",,2015-02-23 14:22:31-08:00,London,,NEGATIVE,14,Afternoon,0,20
570016890996723713,neutral,0.6946,,0.0,Delta,,MCoveteur,,0,Oh yeah? RT @JetBlue: Our fleet's on fleek. http://t.co/FTv2NWWQF1”,,2015-02-23 16:26:31-08:00,"Valsayn, Trinidad",Quito,NEGATIVE,16,Afternoon,0,9
569886919833874432,negative,1.0,Customer Service Issue,0.6826,US Airways,,dan3598328,,0,"@USAirways Customer service is dead. Last wk, flts delayed/Cancelled Flighted. Bags lost 4 days. Last nt, flt delayed/Cancelled Flighted.  No meal voucher?",,2015-02-23 07:50:04-08:00,"Hillsborough, New Jersey",Eastern Time (US & Canada),NEGATIVE,7,Morning,0,22
569667923326971904,negative,0.6629999999999999,Cancelled Flight,0.6629999999999999,Southwest,,JCRU28,,0,@SouthwestAir everyones flights who were Cancelled Flightled today DESERVE 1,,2015-02-22 17:19:51-08:00,USA,Eastern Time (US & Canada),NEGATIVE,17,Evening,0,10
569660029093203968,negative,1.0,Cancelled Flight,0.3576,American,,TheJoshAbides,,0,"@AmericanAir I made my flight but then still had no update emails when I landed, no info ever sent on that or second flight. Losing my biz.",,2015-02-22 16:48:29-08:00,New York City,Eastern Time (US & Canada),NEGATIVE,16,Afternoon,0,27
569968117037707264,neutral,1.0,,,Delta,,makzaynugget,,0,“@JetBlue: Our fleet's on fleek. http://t.co/tEjrN09tfw” NOOOOOOOOOOOOOOOOOO,,2015-02-23 13:12:43-08:00,usually home,Melbourne,NEGATIVE,13,Afternoon,0,7
569623164143185920,negative,1.0,Late Flight,0.6597,American,,MatthewJMedlin,,0,"@AmericanAir 

Late Flight from phoenix, gave ticks away when arrived chicago, held bags hostage chicago, rented van drove to toledo. 5 hr drive.",,2015-02-22 14:22:00-08:00,"Rossford, Ohio",Atlantic Time (Canada),NEGATIVE,14,Afternoon,0,23
567756837320392705,neutral,1.0,,,United,,andtheretheygo,,0,@united Q: Just purchased ticket to #Hawaii for trip in Late Flight-March. Does this mean we will acquire miles based on price or distance flown?,,2015-02-17 10:45:53-08:00,,,NEGATIVE,10,Morning,1,25
569919703054991361,negative,0.6955,Customer Service Issue,0.6955,American,,ameliasaletan,,0,"@AmericanAir For the love of all that is holy, if your automated phone system is going to give like 8 options, give numerical shortcuts",,2015-02-23 10:00:20-08:00,,Eastern Time (US & Canada),NEGATIVE,10,Morning,0,24
569322419036356608,neutral,1.0,,,Delta,,Drzah_,,0,@JetBlue I flew on a flight about 3 months ago. Me and my girlfriend got away with having sex in a restroom. Is it allowed now?,,2015-02-21 18:26:56-08:00,,Central America,NEGATIVE,18,Evening,0,26
570095131967295489,positive,1.0,,,American,,Roope00,,0,"@AmericanAir @BoeingAirplanes I really would love to experience first class on that plane,looks stunning!",,2015-02-23 21:37:25-08:00,WARNING: Explicit language,Helsinki,POSITIVE,21,Night,0,14
570271730729689088,negative,1.0,Bad Flight,0.6481,Southwest,,Singal3,,0,"@SouthwestAir horrible experience, passenger of size was 1/3 in my seat, offered $50 voucher for this by Christine C http://t.co/1xzrK66wVQ",,2015-02-24 09:19:10-08:00,,,NEGATIVE,9,Morning,0,20
569247182475407360,negative,1.0,Customer Service Issue,0.6698,Delta,,jojo929,,0,@JetBlue we want room and food allowances. Agents are refusing to give us vouchers to use at rooms we book ourselves.,,2015-02-21 13:27:59-08:00,,,NEGATIVE,13,Afternoon,0,21
567782686077747200,negative,0.6677,Bad Flight,0.3602,US Airways,,bradlerner,,0,@USAirways any updates on flight 5202 from ORF to PHL no one at gate...  ;(,,2015-02-17 12:28:35-08:00,Virginia Beach,,NEGATIVE,12,Afternoon,0,15
568517565548339200,negative,0.7223,longlines,0.7223,Virgin America,,c_crubin,,0,"@VirginAmerica
wjere is our luggage #so slow at lax",,2015-02-19 13:08:44-08:00,,London,NEGATIVE,13,Afternoon,1,9
568642357379399681,positive,1.0,,,Delta,,adatts33,,0,@JetBlue You definitely will!,,2015-02-19 21:24:37-08:00,,,POSITIVE,21,Night,0,4
568622478081306624,negative,1.0,Late Flight,0.6733,US Airways,,brettel,,0,"@USAirways DCA-&gt;HPN, u r prof hostage takers.We stood on bus 2 plane for 25 min,now sitting on plane with no mvmt &amp; 1 announcement 4 &gt; hour!","[38.86432211, -77.04913451]",2015-02-19 20:05:37-08:00,Washington DC,Eastern Time (US & Canada),NEGATIVE,20,Evening,0,27
568100774204600320,neutral,0.6742,,0.0,Delta,,IrenePesoDoE,,0,@JetBlue are you ever looking for interns ?,,2015-02-18 09:32:34-08:00,,Eastern Time (US & Canada),NEGATIVE,9,Morning,0,8
569679274535362561,negative,1.0,Customer Service Issue,0.6554,American,,derekc21,,0,"@AmericanAir @derekc21 , to my surprise  BA doesn't  have  me registered in the system , I was getting hopeful :(, Lets step it up , Okay ?",,2015-02-22 18:04:57-08:00,"Innisfail, Alberta",Mountain Time (US & Canada),POSITIVE,18,Evening,0,27
569863714704220160,negative,0.6466,Late Flight,0.342,United,,ScottHRoth,,0,@united flight 433 lets go you look like clowns no one is giving up 1st class for $500,,2015-02-23 06:17:51-08:00,"Needham, MA",Eastern Time (US & Canada),POSITIVE,6,Morning,0,18
569392880911036416,negative,1.0,Bad Flight,0.6677,US Airways,,AdamGiamba,,0,"@USAirways after a grt flight to PHX last week,  tonight was terrible. 2.5 hours taxing and you give us water and crackers to compensate.",,2015-02-21 23:06:56-08:00,"Bronx, NY",Eastern Time (US & Canada),NEGATIVE,23,Night,0,24
567850746319753217,neutral,1.0,,,US Airways,,annforstie,,0,"@USAirways Eh, it happens. I think I'll survive. 😉 Thanks!",,2015-02-17 16:59:02-08:00,"Bloomington, MN",Central Time (US & Canada),POSITIVE,16,Afternoon,0,10
570217831557677057,neutral,0.6854,,,Virgin America,,AdamSinger,,0,@VirginAmerica do you miss me? Don't worry we'll be together very soon.,,2015-02-24 05:44:59-08:00,"San Francisco, CA",Central Time (US & Canada),POSITIVE,5,Morning,0,12
567744627143213056,positive,1.0,,,Southwest,,DustinSoper,,0,@SouthwestAir Thanks a ton!,,2015-02-17 09:57:21-08:00,"Nashville, TN",Eastern Time (US & Canada),POSITIVE,9,Morning,0,4
568604311598469121,negative,1.0,Cancelled Flight,0.3514,Delta,,yaffasolin,,2,@JetBlue what's going on with flight 669 and how many free trips will I get from this epic inconvenience @anku http://t.co/pEUc0BMij9,,2015-02-19 18:53:26-08:00,New York,Pacific Time (US & Canada),NEGATIVE,18,Evening,0,21
569241776617160704,neutral,1.0,,,Delta,,Markjeffries1,,0,@JetBlue Phew!! Did it!! (Pant. Wheeze) http://t.co/ZPZ78POeON,,2015-02-21 13:06:30-08:00,"40.741909,-73.997189",Eastern Time (US & Canada),NEGATIVE,13,Afternoon,0,7
569989999963213824,neutral,1.0,,,US Airways,,HanlonBrothers,,0,@USAirways New marketing song? https://t.co/F2LFULCbQ7 let us know what you think? http://t.co/WbhbljJkS7,,2015-02-23 14:39:40-08:00,"Gold Coast, Australia",Brisbane,NEGATIVE,14,Afternoon,0,12
568833970143698944,negative,1.0,Customer Service Issue,1.0,US Airways,,MediatorTerry,,0,@USAirways Saddens me that my first tweet - ever - has to be a complaint about customer service.,,2015-02-20 10:06:01-08:00,,,NEGATIVE,10,Morning,0,18
569526583473483776,negative,1.0,Late Flight,1.0,US Airways,,smw04,,1,"@USAirways @nburnside26  U hate delays, too?  But u have her $$ &amp; are holding her hostage!  #GoingForGreatnessFAIL",,2015-02-22 07:58:13-08:00,,Atlantic Time (Canada),NEGATIVE,7,Morning,1,17
568166054624669696,negative,1.0,Cancelled Flight,0.6677,United,,GeorgeMcflyOG,,0,@united thanks for not letting me switch flights Bc I had a checked bag then Cancelled Flighting my flight forcing me to take another 3 hrs Late Flightr!,,2015-02-18 13:51:58-08:00,NJ ,Eastern Time (US & Canada),NEGATIVE,13,Afternoon,0,28
570286924277030912,negative,0.6538,Customer Service Issue,0.6538,United,,megfalcone,,0,"@united yes please! I am newly married and trying to update my last name on a preexisting international flight! It seems so easy, but...",,2015-02-24 10:19:32-08:00,,Pacific Time (US & Canada),NEGATIVE,10,Morning,0,24
570184083692658688,negative,1.0,Can't Tell,1.0,American,,wbarkema,,0,@AmericanAir 3 months of straight travel ahead. Time to find new airline.,,2015-02-24 03:30:53-08:00,,Central Time (US & Canada),NEGATIVE,3,Night,0,12
567861901603901440,negative,1.0,Customer Service Issue,1.0,US Airways,,PndrewCress,,0,@USAirways Commitment to excellence is 2b praised. Can get you to the wrong city 2 days Late Flight or the right one 3 days Late Flight. #customerservice,,2015-02-17 17:43:22-08:00,,,POSITIVE,17,Evening,1,27
569687374193680384,negative,1.0,Late Flight,0.6939,United,,lclohmd,,1,"@united on #UA3785 tonight and told delayed due to Late Flight crew. No idea where crew coming from, your staff ++unhelpful. Any ideas?",,2015-02-22 18:37:08-08:00,Toronto,,NEGATIVE,18,Evening,1,23
568101176551452673,negative,1.0,Late Flight,1.0,United,,karinafmanalo,,0,@united missing this wedding because of these delays would not be cool,,2015-02-18 09:34:09-08:00,"Arlington, VA",,NEGATIVE,9,Morning,0,12
569958552493793280,negative,1.0,Lost Luggage,1.0,US Airways,,jessicadrew87,,0,@USAirways @CLTDouglas slowest baggage claim ever,,2015-02-23 12:34:42-08:00,North Carolina,Eastern Time (US & Canada),NEGATIVE,12,Afternoon,0,6
569242876909109248,negative,1.0,Customer Service Issue,0.6779999999999999,Southwest,,jamiemager,,0,@SouthwestAir is Flight 3113 OMA&gt;DEN on 2/21 actually Cancelled Flightled? Been on hold for over an hour and your website says conflicting messages,,2015-02-21 13:10:52-08:00,,,NEGATIVE,13,Afternoon,0,23
569295556729823232,negative,1.0,Bad Flight,0.6566,United,,flyinhoc1,,1,@united how come a $27 shuttle bus from LGA to EWR has electrical power outlets but our new Airbus interiors do not? #whyjeff?,,2015-02-21 16:40:12-08:00,,,NEGATIVE,16,Afternoon,1,23
569820790905970688,negative,1.0,Late Flight,0.6875,US Airways,,sheilafmaguire,,0,"@USAirways flt 419. 2+ hrs Late Flight, baggage + 1 more hr. Now I see they delivered my suitcase wet inside &amp; out. #NotHappy","[36.11203645, -115.17712729]",2015-02-23 03:27:17-08:00,"Scituate, MA",Eastern Time (US & Canada),NEGATIVE,3,Night,1,24
568924781837455360,negative,1.0,Late Flight,1.0,Delta,,farms122,,0,@JetBlue any news on flight 122 pbi-boston delay? Can we wait to arrive at airport based on reported 1 and 1/2 hour delay?,,2015-02-20 16:06:52-08:00,,Eastern Time (US & Canada),NEGATIVE,16,Afternoon,0,23
568998609590419456,neutral,0.669,,0.0,United,,PeterDawoud,,0,@united you know what would be awesome? Providing us with complimentary entertainment on your flights. Especially those longer than 6 hours.,,2015-02-20 21:00:14-08:00,Redmond WA ,Pacific Time (US & Canada),POSITIVE,21,Night,0,21
568433045805465600,negative,1.0,Flight Attendant Complaints,0.6854,Delta,,Schnitz85,,0,@JetBlue I'm on flight and no booze being served 30 min in... What gives? #lostrevenue #angryandsober #bachelorpartymishap,,2015-02-19 07:32:53-08:00,"New York, NY",Quito,NEGATIVE,7,Morning,3,17
569420073707773952,negative,1.0,Bad Flight,0.6751,Delta,,MaverickEMT,,0,@JetBlue no. Not boarding order. Someone boarded with. Service Animal which a member of my party was allergic to and because the flight was,,2015-02-22 00:54:59-08:00,New York,Eastern Time (US & Canada),NEGATIVE,0,Night,0,24
569921467552567296,positive,0.6592,,,Delta,,CyntheaH,,0,@JetBlue you bet:),,2015-02-23 10:07:21-08:00,"Burlington, Vermont",Eastern Time (US & Canada),POSITIVE,10,Morning,0,3
569490688569679872,negative,1.0,Late Flight,1.0,US Airways,,LividFiction,,0,@USAirways I really appreciate there not being an easy way to get another flight when mine has been delayed over 2hrs for mechanical reasons,,2015-02-22 05:35:35-08:00,"Thicktown, Thickania",Eastern Time (US & Canada),NEGATIVE,5,Morning,0,24
569504786879528962,negative,1.0,Customer Service Issue,0.6662,United,,szymanski_t,,0,@united 20 minutes plus to get through to a two after the first one transferred me to a spanish hotline is unacceptable!,,2015-02-22 06:31:36-08:00,,Eastern Time (US & Canada),NEGATIVE,6,Morning,0,22
570223944260849664,negative,1.0,Can't Tell,1.0,US Airways,,mikeyyyyyyy_,,0,@USAirways should give me free baggage for this mess,,2015-02-24 06:09:17-08:00,,Central Time (US & Canada),NEGATIVE,6,Morning,0,9
568967598794149889,neutral,0.6531,,0.0,United,,Merrick757,,0,@united what time should I arrive at the airport for my 6:15 am domestic flight out of San Diego?,,2015-02-20 18:57:01-08:00,,,NEGATIVE,18,Evening,0,19
569636885863251969,negative,1.0,Customer Service Issue,0.3694,American,,georgetietjen,,0,@AmericanAir @dotnetnate Two hour wait for EXPs as I sit on a JFK PHX flight because US computers are down. Any shot at an LAX flight?,,2015-02-22 15:16:31-08:00,,,NEGATIVE,15,Afternoon,0,26
568772912557133824,positive,1.0,,,Southwest,,chuckgose,,0,@SouthwestAir Received awesome phone help from Jim today. Helped me switch around flights booked with points.,,2015-02-20 06:03:24-08:00,"Indianapolis, IN",Indiana (East),POSITIVE,6,Morning,0,16
568839596261249024,neutral,0.6409,,,Delta,,SMHillman,,0,@JetBlue Let's just say #IDontWannaLiveWithoutYourLove https://t.co/i9KCgaxxFa #ItWasMintToBe #BestInClassSocial #ThankYou #Travel #Business,,2015-02-20 10:28:22-08:00,"New York, NY",Eastern Time (US & Canada),NEGATIVE,10,Morning,6,11
567881459161260032,negative,1.0,Customer Service Issue,0.6926,United,,christruncer,,0,"@united so you told me to go, knowing what the issue was, only for me to go there and find out that you won’t fix it?",,2015-02-17 19:01:05-08:00,Washington DC,Eastern Time (US & Canada),NEGATIVE,19,Evening,0,26
568778374451220480,negative,0.6706,Can't Tell,0.3376,Delta,,stetsoninc,,0,@JetBlue CCNDJP/ I can send a screen shot of the systems error if an email address is provided,,2015-02-20 06:25:06-08:00,"New York, NY",Central Time (US & Canada),NEGATIVE,6,Morning,0,18
568597262378655744,negative,1.0,Late Flight,0.6845,United,,J_Okayy,,0,@united waiting on plane so long missed my connecting flight it left early. That's the last flight out tonight. HELP http://t.co/hBsJ2sF17h,,2015-02-19 18:25:26-08:00,,Eastern Time (US & Canada),NEGATIVE,18,Evening,0,21
569708573762023424,neutral,1.0,,,American,,luisperez27,,0,"@AmericanAir flight 1388 tomorrow 5:15 am, status please, thanks",,2015-02-22 20:01:23-08:00,"Dallas, Texas",,POSITIVE,20,Evening,0,9
567898499540340736,negative,1.0,Late Flight,1.0,United,,kateturner9,,1,@united 3 hour delay plus a jetway that won't move. This biz traveler is never flying u again!,,2015-02-17 20:08:47-08:00,"San Francisco, CA",Arizona,NEGATIVE,20,Evening,0,18
568435677190336512,negative,0.6201,Can't Tell,0.6201,Delta,,ZKatcher,,0,@JetBlue i am here - what is your resolution?,"[0.0, 0.0]",2015-02-19 07:43:21-08:00,"Washington, DC",Eastern Time (US & Canada),NEGATIVE,7,Morning,0,9
570059116066017280,negative,0.6990000000000001,Flight Booking Problems,0.3611,Delta,,djcheros,,0,@jetblue you just directed me to your mobile website. Where is the direct link? GET IT TOGETHER!,,2015-02-23 19:14:19-08:00,"Portland, Maine",Eastern Time (US & Canada),NEGATIVE,19,Evening,0,17
569518979103924224,neutral,0.64,,0.0,United,,throthra,,0,@united why de-ice before taxing? Maybe it #makestoomuchsense ? #shouldhaveflowndelta #unitedsucks @Delta @SouthwestAir @AmericanAir,,2015-02-22 07:28:00-08:00,,,NEGATIVE,7,Morning,3,14
569586372866150400,negative,1.0,Cancelled Flight,1.0,US Airways,,MrRenevendez,,0,@USAirways according to @wtop DCA seems to be recovering nicely from yesterday's snow so why are you Cancelled Flightling flights out there?,,2015-02-22 11:55:48-08:00,Where you least need me to be,,POSITIVE,11,Morning,0,22
568853687130390528,neutral,0.6596,,0.0,Southwest,,djknuckles,,0,@SouthwestAir I have the DM from @SouthwestVerity if needed,,2015-02-20 11:24:22-08:00,WORLDWIDE,Pacific Time (US & Canada),NEGATIVE,11,Morning,0,9
569304100048912384,negative,1.0,Customer Service Issue,0.3453,United,,tarlonious,,0,@united And yet we still haven't left yet and I can't watch my pre-paid DirectTV. #firstworldproblems,,2015-02-21 17:14:09-08:00,,,NEGATIVE,17,Evening,1,16
569730682949398528,positive,1.0,,,United,,JasmineDT,,0,@united you're my early frontrunner for best airline! #oscars2016,,2015-02-22 21:29:14-08:00,Washington D.C. ,Eastern Time (US & Canada),POSITIVE,21,Night,1,9
569197579956842496,negative,1.0,Flight Attendant Complaints,0.3684,United,,your_ride_dear,,1,@united #bullying in the #workforce not ok. Get gate agents 2 work as a team. 2 against 1 is never cool. #Delays #flights #UnitedAirlines,,2015-02-21 10:10:52-08:00,ONTARIO CANADA,,NEGATIVE,10,Morning,5,24
567828625388609536,negative,1.0,Late Flight,1.0,Southwest,,bfree007,,0,@SouthwestAir @poisonpill76 im in same boat.. 8am flight to Jacksonville... Get me out of here!!,,2015-02-17 15:31:08-08:00,"Nashville,TN",,NEGATIVE,15,Afternoon,0,15
569464902164856832,negative,1.0,longlines,0.3569,US Airways,,AdrianMartinG15,,0,@Sb5551 Sounds like  @USAirways should have planned better since this weather was no surprise. Completely unacceptable wait times!!!,,2015-02-22 03:53:07-08:00,,,NEGATIVE,3,Night,0,18
